song_id,song_title,artist,popularity,total_no_streams,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:0gpoeZamw0GIJllSNTzvIB,Undressed,['Kim Cesarion'],40.00,"3,044,682.00",0.85,0.31,119.94,0.03,0.16,0.00,4.00,0.81,2.00,"223,773.00",-3.52,0.65,1.00
spotify:track:5O8x1YlmLQopQHErxtDfi9,UnFazed (feat. The Weeknd),"['Lil Uzi Vert', 'The Weeknd']",63.00,"4,443,320.00",0.71,0.11,126.68,0.07,0.05,0.00,4.00,0.78,4.00,"190,355.00",-3.61,0.46,0.00
spotify:track:3B54sVLJ402zGa6Xm4YGNe,Unforgettable,"['French Montana', 'Swae Lee']",83.00,"873,238,651.00",0.77,0.10,97.99,0.12,0.03,0.01,4.00,0.73,6.00,"233,902.00",-5.04,0.73,1.00
spotify:track:30MM5jWpUmOxtTNd9Ey5LZ,Unforgettable,['Thomas Rhett'],71.00,"27,221,728.00",0.74,0.09,130.02,0.03,0.03,0.00,4.00,0.66,7.00,"157,080.00",-5.48,0.83,1.00
spotify:track:6752EZMgXswvRBH3N2PilO,Unica,['Ozuna'],51.00,"123,578,496.00",0.90,0.10,174.07,0.04,0.17,0.00,4.00,0.65,0.00,"219,683.00",-1.36,0.66,1.00
spotify:track:2J2Z1SkXYghSajLibnQHOa,Unstoppable,['Sia'],54.00,"3,865,409.00",0.78,0.10,173.80,0.08,0.11,0.00,4.00,0.47,9.00,"217,747.00",-4.84,0.26,1.00
spotify:track:0YNXJlEqiBJJHOLi3V2DDV,Unter meiner Haut - Radio Mix,"['Gestört aber GeiL', 'Koby Funk', 'Wincent Weiss']",48.00,"385,208.00",0.65,0.32,126.00,0.06,0.05,0.00,4.00,0.79,5.00,"209,953.00",-9.36,0.39,1.00
spotify:track:6OkOFxU6j0UufR97VgSnS7,untitled 01 | 08.19.2014.,['Kendrick Lamar'],50.00,"4,245,192.00",0.57,0.09,102.24,0.35,0.35,0.00,4.00,0.58,2.00,"247,747.00",-11.75,0.14,1.00
spotify:track:3I0FBDc1c1BLNtXWKVjmFg,untitled 02 | 06.23.2014.,['Kendrick Lamar'],60.00,"11,071,650.00",0.51,0.65,85.35,0.52,0.34,0.00,3.00,0.53,5.00,"258,827.00",-10.47,0.10,1.00
spotify:track:2fgAJeky8Cpsr8Cfvn2NVp,untitled 03 | 05.28.2013.,['Kendrick Lamar'],55.00,"7,564,447.00",0.55,0.15,104.02,0.26,0.59,0.00,4.00,0.83,1.00,"154,347.00",-12.50,0.55,1.00
spotify:track:1U13SSgDOxK98L1FTWYrjQ,untitled 04 | 08.14.2014.,['Kendrick Lamar'],50.00,"3,621,209.00",0.12,0.46,99.91,0.20,0.85,0.00,4.00,0.53,4.00,"110,067.00",-21.49,0.18,0.00
spotify:track:3V8vWoCbKbfjNrPaQ4YtSg,untitled 05 | 09.21.2014.,['Kendrick Lamar'],52.00,"3,657,939.00",0.63,0.16,154.15,0.51,0.37,0.00,4.00,0.49,0.00,"338,427.00",-9.84,0.41,1.00
spotify:track:4M2t7bP4Mq87mGMn0PObUX,untitled 06 | 06.30.2014.,['Kendrick Lamar'],55.00,"3,452,778.00",0.56,0.23,89.18,0.04,0.10,0.00,4.00,0.67,4.00,"208,013.00",-11.34,0.65,0.00
spotify:track:40IQooNkPRVtn4zlE3ZFpA,untitled 07 | 2014 - 2016,['Kendrick Lamar'],60.00,"6,762,076.00",0.46,0.71,127.00,0.50,0.74,0.00,4.00,0.57,6.00,"496,173.00",-11.75,0.35,0.00
spotify:track:5bBUDJUfGcG7eFy3Bf4fXv,untitled 08 | 09.06.2014.,['Kendrick Lamar'],56.00,"3,299,367.00",0.53,0.14,119.99,0.21,0.24,0.00,4.00,0.84,11.00,"235,507.00",-9.66,0.67,0.00
spotify:track:4g2j0YZdGB8x5vQjXmJsKN,Untouchable,['Eminem'],3.00,"10,909,744.00",0.89,0.15,177.61,0.51,0.08,0.00,4.00,0.55,7.00,"370,133.00",-3.38,0.64,1.00
spotify:track:05dL7chWJaVjMJnGO1YCKk,Untouchable,"['Tritonal', 'Cash Cash']",54.00,"3,054,661.00",0.80,0.31,128.96,0.04,0.07,0.00,4.00,0.54,7.00,"228,837.00",-3.13,0.25,1.00
spotify:track:3Nbcx1svCSzmyYG2I81YCZ,Up,"['Olly Murs', 'Demi Lovato']",68.00,"18,645,661.00",0.85,0.10,114.95,0.03,0.02,0.00,4.00,0.69,9.00,"224,293.00",-4.68,0.64,1.00
spotify:track:5qbcsZMwL0x46sX7VO37Ye,Up,['NAV'],67.00,"9,616,106.00",0.49,0.11,77.11,0.09,0.03,0.00,4.00,0.71,8.00,"199,520.00",-6.76,0.36,0.00
spotify:track:27P4XoNXXEV4lTc3sB61RK,Up To Something (feat. Travis Scott & Young Thug),"['Metro Boomin', 'Travis Scott', 'Young Thug']",47.00,"4,375,954.00",0.62,0.13,114.01,0.16,0.32,0.00,4.00,0.80,1.00,"184,360.00",-8.81,0.67,1.00
spotify:track:3wScL5W8H40zzCKN0atfBk,Uproar,"['Lil Wayne', 'Swizz Beatz']",80.00,"37,498,108.00",0.87,0.30,99.08,0.21,0.06,0.00,4.00,0.74,1.00,"194,184.00",-2.19,0.88,1.00
spotify:track:32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",80.00,"586,491,435.00",0.61,0.03,114.99,0.08,0.01,0.00,4.00,0.86,0.00,"269,667.00",-7.22,0.93,1.00
spotify:track:6YhtdyvzbVL3mxrCdMtSxA,Uptown Funk - Trinidad James Remix,"['Mark Ronson', 'Bruno Mars', 'Trinidad James']",32.00,"5,883,858.00",0.59,0.04,114.98,0.10,0.01,0.00,4.00,0.86,0.00,"262,271.00",-5.39,0.91,1.00
spotify:track:2tnlNVAhuQGgoFJxALVeXx,Uptown Vibes (feat. Fabolous & Anuel AA),"['Meek Mill', 'Anuel Aa', 'Fabolous']",73.00,"6,416,037.00",0.84,0.41,91.04,0.06,0.05,0.00,4.00,0.66,1.00,"190,412.00",-3.45,0.17,1.00
spotify:track:68lOQPb5tX8U2cQRuas0L2,Used 2,['Lil Wayne'],63.00,"5,306,289.00",0.67,0.12,87.63,0.49,0.34,0.00,4.00,0.68,5.00,"240,199.00",-6.95,0.52,1.00
spotify:track:63p3Slj0shAFP0Q7dQetj5,Used To,"['Drake', 'Lil Wayne']",59.00,"8,681,390.00",0.43,0.08,96.00,0.12,0.08,0.00,4.00,0.93,10.00,"268,480.00",-7.66,0.32,0.00
spotify:track:3V8sM5OOG6YfDuDLa2IIYJ,Used to This,"['Future', 'Drake']",61.00,"44,687,241.00",0.73,0.20,164.99,0.21,0.03,0.00,4.00,0.62,3.00,"180,520.00",-7.22,0.40,0.00
spotify:track:3dQDid3IUNhZy1OehIfYfE,Vacaciones,['Wisin'],11.00,"120,790,549.00",0.91,0.26,96.03,0.17,0.26,0.00,4.00,0.77,6.00,"238,800.00",-3.23,0.69,0.00
spotify:track:6u0EAxf1OJTLS7CvInuNd7,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),"['Anitta', 'Mc Zaac', 'Maejor', 'Tropkillaz', 'DJ Yuri Martins']",72.00,"77,959,253.00",0.55,0.29,129.92,0.15,0.02,0.00,4.00,0.88,2.00,"201,532.00",-5.46,0.56,1.00
spotify:track:48zFZh27QU5qsrBjn4C2FA,Vaina Loca,"['Ozuna', 'Manuel Turizo']",88.00,"365,307,490.00",0.81,0.20,93.98,0.08,0.32,0.00,4.00,0.75,6.00,"176,133.00",-4.25,0.56,1.00
spotify:track:19hh7DkfRBrpRGYfKlw7jb,Valentine,['5 Seconds of Summer'],73.00,"4,169,324.00",0.77,0.09,94.01,0.04,0.06,0.00,4.00,0.75,1.00,"196,628.00",-2.91,0.77,0.00
spotify:track:1KFN3kB4hc6r7ILpifFsqf,Veneno,['Anitta'],82.00,"9,582,860.00",0.77,0.07,89.92,0.11,0.05,0.00,4.00,0.79,4.00,"158,005.00",-5.07,0.30,0.00
spotify:track:2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,['Eminem'],81.00,"95,735,266.00",0.79,0.54,135.96,0.06,0.02,0.00,4.00,0.75,0.00,"269,554.00",-5.06,0.46,1.00
spotify:track:7DM4BPaS7uofFul3ywMe46,Vente Pa' Ca,"['Ricky Martin', 'Maluma']",73.00,"234,583,051.00",0.92,0.10,99.94,0.23,0.00,0.00,4.00,0.66,11.00,"259,196.00",-4.07,0.53,0.00
spotify:track:7eXZqUNF3J8HawzxVT9Uhi,Verge,"['Owl City', 'Aloe Blacc']",0.00,"970,058.00",0.76,0.11,128.03,0.03,0.00,0.00,4.00,0.55,2.00,"213,079.00",-6.91,0.21,1.00
spotify:track:4kuexchmxuc5NXmokfo1WH,Verleden Tijd,"['Frenna', ""Lil' Kleine""]",72.00,"10,876,703.00",0.66,0.11,104.88,0.09,0.13,0.00,4.00,0.77,10.00,"195,469.00",-6.72,0.18,1.00
spotify:track:0kN8xEmgMW9mh7UmDYHlJP,Versace On The Floor,['Bruno Mars'],76.00,"121,744,296.00",0.57,0.08,174.15,0.05,0.20,0.00,4.00,0.58,2.00,"261,240.00",-6.21,0.30,1.00
spotify:track:06GcodDliPWAYFX2LSFLIu,Vertigo,['Khalid'],65.00,"7,437,136.00",0.46,0.12,115.99,0.04,0.55,0.03,4.00,0.49,4.00,"270,413.00",-7.76,0.21,0.00
spotify:track:6od5hFv9IT5JHc7NEF9HRv,Victorious,['Panic! At The Disco'],70.00,"7,314,944.00",0.87,0.40,110.01,0.05,0.00,0.00,4.00,0.57,8.00,"178,600.00",-4.52,0.69,1.00
spotify:track:6oeCLDX1ML2tPOPT1JuyaJ,Views,['Drake'],43.00,"8,799,682.00",0.86,0.24,77.24,0.34,0.06,0.00,4.00,0.46,5.00,"311,960.00",-5.87,0.09,1.00
spotify:track:2z3joGXrdGL2iEjIKQTiN1,Ville Mentality,['J. Cole'],65.00,"14,301,738.00",0.38,0.12,119.98,0.09,0.79,0.00,3.00,0.86,7.00,"194,347.00",-8.37,0.63,0.00
spotify:track:2VYb3Fb5iK5Y8HGZ8oEEkp,Violent Crimes,['Kanye West'],40.00,"23,334,015.00",0.42,0.19,110.11,0.52,0.37,0.00,4.00,0.67,1.00,"215,320.00",-6.73,0.04,0.00
spotify:track:1mea3bSkSGXuIRvnydlB5b,Viva La Vida,['Coldplay'],77.00,"7,276,082.00",0.62,0.11,138.02,0.03,0.09,0.00,4.00,0.49,5.00,"242,373.00",-7.12,0.42,0.00
spotify:track:2pzuU8vLaG8W1P31X65ZP9,Voices In My Head/Stick To The Plan,['Big Sean'],55.00,"3,358,861.00",0.53,0.59,145.17,0.25,0.15,0.00,4.00,0.47,1.00,"242,307.00",-8.62,0.12,1.00
spotify:track:0lJCqIx5BhZtf6QtYI2fbv,Vuelve,"['Daddy Yankee', 'Bad Bunny']",10.00,"123,879,341.00",0.54,0.12,130.02,0.03,0.19,0.00,4.00,0.73,1.00,"279,613.00",-5.61,0.22,1.00
spotify:track:1Qg9jWGDkKAGZXj5v2OG59,Wait,['Maroon 5'],18.00,"112,003,633.00",0.60,0.11,126.14,0.05,0.09,0.00,4.00,0.66,8.00,"190,643.00",-5.08,0.41,1.00
spotify:track:0SvxydoxEEkXt9aMAqTfpB,Wait (feat. A Boogie Wit da Hoodie),"['Maroon 5', 'A Boogie Wit da Hoodie']",68.00,"3,797,718.00",0.59,0.14,126.06,0.07,0.06,0.00,4.00,0.69,8.00,"190,476.00",-4.63,0.39,1.00
spotify:track:6nsLzJfvp5OLd4mgqUJkpq,Waiting For Love,['Avicii'],20.00,"327,672,368.00",0.74,0.14,128.08,0.05,0.30,0.00,4.00,0.58,6.00,"230,613.00",-3.83,0.58,0.00
spotify:track:6o79O9qBP3OAkWOXajAQIS,WAKA (feat. A Boogie Wit da Hoodie),"['6ix9ine', 'A Boogie Wit da Hoodie']",80.00,"22,063,094.00",0.81,0.12,97.41,0.15,0.08,0.00,4.00,0.77,0.00,"128,769.00",-4.00,0.66,0.00
spotify:track:6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,['Avicii'],30.00,"413,702,019.00",0.78,0.16,124.08,0.05,0.00,0.00,4.00,0.53,2.00,"247,427.00",-5.70,0.64,1.00
spotify:track:20MuVazoNMv6xjKPnRFOxG,WAKE UP,['Travis Scott'],75.00,"36,198,853.00",0.65,0.16,149.07,0.10,0.19,0.00,4.00,0.74,11.00,"231,964.00",-5.12,0.49,0.00
spotify:track:6BOtDFg6GJm0rPUDuNmx57,Wake Up,['Fetty Wap'],57.00,"18,202,756.00",0.67,0.22,179.97,0.18,0.17,0.00,4.00,0.65,5.00,"224,000.00",-5.99,0.53,1.00
spotify:track:0dj1CtyRxZ4bnIT4Q20jNT,Wake Up Alone,"['The Chainsmokers', 'Jhene Aiko']",59.00,"3,987,128.00",0.52,0.11,75.17,0.03,0.01,0.00,4.00,0.64,9.00,"215,720.00",-5.97,0.23,0.00
spotify:track:0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,"['Gucci Mane', 'Bruno Mars', 'Kodak Black']",88.00,"213,265,882.00",0.58,0.36,143.01,0.05,0.00,0.00,4.00,0.80,4.00,"204,665.00",-5.14,0.37,0.00
spotify:track:2s76aKBWKShlwPC4xTtEEE,Wake Up Where You Are,['State of Sound'],59.00,"35,821,119.00",0.67,0.08,113.96,0.03,0.11,0.00,4.00,0.71,9.00,"207,307.00",-6.98,0.55,1.00
spotify:track:2ZvsMMI4aOkMUo92MKQzFI,Walk,['Kwabs'],55.00,"30,106,560.00",0.81,0.22,144.01,0.07,0.17,0.00,4.00,0.62,9.00,"214,150.00",-3.90,0.58,0.00
spotify:track:6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,"['Migos', 'Drake']",82.00,"259,932,739.00",0.63,0.11,145.91,0.20,0.07,0.00,4.00,0.91,2.00,"276,147.00",-5.46,0.41,1.00
spotify:track:4U9arGcc4ATa7shChhLQP0,Walk On Water,['Thirty Seconds To Mars'],10.00,"3,278,983.00",0.78,0.09,139.96,0.04,0.00,0.00,4.00,0.49,8.00,"188,228.00",-7.04,0.41,1.00
spotify:track:5b2QnYcT9rQIkhRWt4HztQ,Walk On Water (feat. Beyoncé),"['Eminem', 'Beyoncé']",8.00,"73,812,124.00",0.60,0.58,84.00,0.19,0.80,0.00,4.00,0.49,9.00,"303,781.00",-4.81,0.61,0.00
spotify:track:1ZycJRpLOazlLcoFGxGROO,Walking in the Wind,['One Direction'],57.00,"6,319,436.00",0.45,0.09,114.58,0.05,0.08,0.00,4.00,0.69,8.00,"202,640.00",-6.59,0.50,1.00
spotify:track:6jmngk8Fwup05JZ6kgXEGX,Walking The Wire,['Imagine Dragons'],13.00,"9,195,821.00",0.77,0.09,99.96,0.03,0.02,0.00,4.00,0.54,4.00,"232,907.00",-5.34,0.12,1.00
spotify:track:0CBFOvHlyqy30Q5tbyNHfQ,Want To,['Dua Lipa'],42.00,"24,391,815.00",0.69,0.06,92.08,0.12,0.08,0.00,4.00,0.57,8.00,"212,040.00",-4.78,0.32,0.00
spotify:track:7oGZAicScQt96OAW4AruYy,Want to Want Me,['Jason Derulo'],74.00,"384,383,171.00",0.68,0.11,114.03,0.06,0.01,0.00,4.00,0.78,0.00,"207,719.00",-5.51,0.66,0.00
spotify:track:2Pvr8rYuh5J8V7QglJhH6W,Want You Back,['5 Seconds of Summer'],13.00,"29,060,513.00",0.87,0.20,98.01,0.04,0.01,0.00,4.00,0.61,0.00,"173,073.00",-4.93,0.59,1.00
spotify:track:790MhTXPFrYkrqCKvpg4t1,Wanted You (feat. Lil Uzi Vert),"['NAV', 'Lil Uzi Vert']",74.00,"78,052,917.00",0.72,0.24,146.89,0.05,0.17,0.00,4.00,0.79,9.00,"228,080.00",-4.97,0.65,0.00
spotify:track:3W4JFzOQdo5J2Wgt9DFg24,Warm It Up,"['Logic', 'Young Sinatra']",64.00,"6,176,786.00",0.64,0.09,95.98,0.14,0.26,0.00,4.00,0.84,10.00,"240,093.00",-6.37,0.41,0.00
spotify:track:5MVkWRKMBO3r05oihuNbzM,Warriors,['Imagine Dragons'],7.00,"55,240,159.00",0.83,0.20,78.06,0.06,0.07,0.00,4.00,0.35,4.00,"170,067.00",-6.22,0.31,0.00
spotify:track:4hKWUzhQWsOkgT6LnDEASe,Was Du Liebe nennst,['Bausa'],67.00,"46,787,750.00",0.49,0.05,144.96,0.06,0.39,0.00,4.00,0.87,2.00,"203,630.00",-8.15,0.75,1.00
spotify:track:2a5VluIESm1JP4Qwvo02H8,Wasn't Expecting That,['Jamie Lawson'],62.00,"11,441,563.00",0.42,0.11,90.48,0.04,0.42,0.00,4.00,0.59,6.00,"201,072.00",-6.94,0.20,1.00
spotify:track:5KVciTEfXvpcFHR3RFbtJy,Wassup,"['Logic', 'Big Sean']",63.00,"6,744,472.00",0.57,0.12,140.00,0.05,0.08,0.00,4.00,0.80,1.00,"219,480.00",-7.05,0.29,1.00
spotify:track:5LlsD7LdSMkGV4Iu0a2Zq0,Waste A Moment,['Kings of Leon'],66.00,"9,120,047.00",0.85,0.13,152.64,0.06,0.00,0.74,4.00,0.44,2.00,"183,093.00",-4.86,0.54,1.00
spotify:track:2J0X46UkpfLlWbuCXFgDLr,Waste It On Me (feat. BTS),"['Steve Aoki', 'BTS']",63.00,"41,838,532.00",0.68,0.72,96.10,0.06,0.25,0.00,4.00,0.67,7.00,"192,537.00",-4.60,0.47,1.00
spotify:track:7m3povhdMDLZwuEKak0l0n,Wasted,"['Tiësto', 'Matthew Koma']",60.00,"121,736,213.00",0.82,0.20,112.01,0.03,0.00,0.00,4.00,0.64,2.00,"190,014.00",-5.50,0.39,1.00
spotify:track:3obgSF06ki98lYNLNq5vCB,Wasted (feat. Lil Uzi Vert),"['Juice WRLD', 'Lil Uzi Vert']",54.00,"79,812,281.00",0.58,0.10,144.99,0.20,0.04,0.00,4.00,0.74,0.00,"258,475.00",-5.02,0.50,1.00
spotify:track:72TyiiduRmczEbDIEtKQdR,Wasted Times,['The Weeknd'],73.00,"57,740,424.00",0.67,0.11,122.70,0.09,0.62,0.00,4.00,0.56,10.00,"220,293.00",-6.05,0.29,0.00
spotify:track:3DoBTwfr8yi2LN08SBpFkN,Watch (feat. Lil Uzi Vert & Kanye West),"['Travis Scott', 'Lil Uzi Vert', 'Kanye West']",72.00,"52,059,877.00",0.56,0.38,78.53,0.04,0.04,0.00,4.00,0.71,4.00,"217,405.00",-5.22,0.25,0.00
spotify:track:5RIVoVdkDLEygELLCniZFr,Watch Me (Whip / Nae Nae),['Silentó'],65.00,"162,962,165.00",0.76,0.32,140.01,0.12,0.25,0.00,4.00,0.82,8.00,"185,143.00",-8.54,0.96,1.00
spotify:track:4vb4mFvYsr2h6enhjJsq9Y,Water Under the Bridge,['Adele'],68.00,"130,072,233.00",0.84,0.11,94.98,0.07,0.02,0.00,4.00,0.60,5.00,"240,427.00",-6.52,0.47,0.00
spotify:track:7pYFPMeK0TnaTGdS6qOtEr,Waterfall,"['Stargate', 'P!nk', 'Sia']",62.00,"3,878,374.00",0.92,0.23,182.79,0.30,0.10,0.00,4.00,0.37,11.00,"200,029.00",-1.68,0.42,0.00
spotify:track:0T3ruvJQNQeTyK7tWKvdoX,Waves,['Kanye West'],1.00,"43,523,347.00",0.57,0.33,96.02,0.04,0.04,0.00,4.00,0.59,10.00,"181,573.00",-4.37,0.04,1.00
spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,Waves - Robin Schulz Radio Edit,"['Mr. Probz', 'Robin Schulz']",73.00,"278,320,505.00",0.51,0.08,119.99,0.04,0.01,0.00,4.00,0.83,5.00,"208,133.00",-9.33,0.45,0.00
spotify:track:5cYZm4KeDKM8Pw8z5XRKJt,Wavybone,"['A$AP Rocky', 'Juicy J', 'UGK']",57.00,"1,072,817.00",0.64,0.21,149.99,0.32,0.02,0.00,4.00,0.70,2.00,"303,000.00",-8.67,0.38,0.00
spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,Way Down We Go,['KALEO'],74.00,"6,823,000.00",0.51,0.10,163.26,0.12,0.58,0.00,4.00,0.49,10.00,"213,707.00",-8.02,0.34,0.00
spotify:track:6cv0maKXFbjZRmu3Oxb4jJ,We All Want The Same Thing,['Rixton'],48.00,"2,211,691.00",0.72,0.11,116.99,0.03,0.12,0.00,4.00,0.71,4.00,"225,787.00",-4.74,0.80,0.00
spotify:track:1m6FkAtWVloxIRHKl7pBDP,We Are,"['Justin Bieber', 'Nas']",55.00,"15,953,678.00",0.76,0.14,79.08,0.27,0.24,0.00,4.00,0.56,10.00,"202,960.00",-3.98,0.59,0.00
spotify:track:4pn0G7yHNfTgRYRWca8gYA,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],"['Pitbull', 'Jennifer Lopez', 'Claudia Leitte']",54.00,"12,754,745.00",0.94,0.10,124.99,0.07,0.00,0.08,4.00,0.60,6.00,"222,467.00",-3.61,0.55,0.00
spotify:track:1lCRw5FEZ1gPDNPzy1K4zW,We Are The Champions - Remastered 2011,['Queen'],79.00,"13,433,114.00",0.46,0.12,64.18,0.03,0.38,0.00,4.00,0.27,10.00,"179,200.00",-6.94,0.18,1.00
spotify:track:5ve0BYRZZ2aoHFqZMxqYgt,We Can't Stop,['Miley Cyrus'],48.00,"46,671,420.00",0.62,0.37,80.00,0.04,0.01,0.00,4.00,0.61,1.00,"232,467.00",-5.76,0.50,0.00
spotify:track:72EngNlhSiPugQCQniZ0fY,We Dem Boyz,['Wiz Khalifa'],35.00,"11,788,333.00",0.87,0.34,130.03,0.06,0.01,0.00,4.00,0.70,8.00,"224,933.00",-4.75,0.38,1.00
spotify:track:06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),"['Charlie Puth', 'Selena Gomez']",78.00,"624,294,216.00",0.56,0.18,100.02,0.13,0.62,0.00,4.00,0.73,1.00,"217,707.00",-8.05,0.35,0.00
spotify:track:0385HqYimoTQaHZP17KwG1,We Found Love (feat. Rihanna),"['Calvin Harris', 'Rihanna']",13.00,"16,192,788.00",0.78,0.08,127.98,0.04,0.02,0.00,4.00,0.74,1.00,"215,520.00",-4.81,0.61,1.00
spotify:track:3wUX7HpXS382s1DHTRouVk,We The People....,['A Tribe Called Quest'],57.00,"2,514,432.00",0.81,0.14,92.60,0.06,0.01,0.00,4.00,0.71,1.00,"172,013.00",-5.47,0.90,1.00
spotify:track:4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered,['Queen'],80.00,"71,600,693.00",0.50,0.26,81.31,0.12,0.68,0.00,4.00,0.69,2.00,"122,067.00",-7.32,0.48,1.00
spotify:track:3TJk0aoXM0knrOlgd1fnbx,Weak,['AJR'],12.00,"228,778,178.00",0.63,0.14,124.04,0.04,0.12,0.00,4.00,0.68,5.00,"202,187.00",-4.54,0.70,1.00
spotify:track:6oLHyWvmk6bKrA91EIYZBp,Wednesday Night Interlude,"['Drake', 'PARTYNEXTDOOR']",58.00,"3,718,712.00",0.48,0.27,135.33,0.05,0.76,0.00,4.00,0.43,9.00,"212,280.00",-8.23,0.19,0.00
spotify:track:6L7dnAXgUzJCJGJknplfG7,Weekend,['Priory'],21.00,"990,649.00",0.82,0.13,151.95,0.06,0.07,0.00,4.00,0.60,7.00,"241,575.00",-6.40,0.65,1.00
spotify:track:6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),"['Mac Miller', 'Miguel']",75.00,"3,932,201.00",0.44,0.15,120.06,0.18,0.47,0.00,4.00,0.84,8.00,"208,080.00",-8.44,0.19,1.00
spotify:track:5mqzhMuUpvnMfwNz6iepmO,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2","['Diplo', 'French Montana', 'Lil Pump', 'Zhavia Ward']",74.00,"28,911,784.00",0.85,0.42,171.92,0.13,0.11,0.00,4.00,0.62,2.00,"181,720.00",0.18,0.49,1.00
spotify:track:7Ks4VCY1wFebnOdJrM13t6,Wesley's Theory,"['Kendrick Lamar', 'George Clinton', 'Thundercat']",60.00,"4,687,614.00",0.79,0.26,114.45,0.27,0.36,0.00,4.00,0.51,7.00,"287,360.00",-6.75,0.51,1.00
spotify:track:3RySVukMPe4R7lAP8oGI17,West Side Highway,"['A$AP Rocky', 'James Fauntleroy']",51.00,"653,915.00",0.50,0.13,92.94,0.29,0.01,0.00,4.00,0.69,6.00,"176,907.00",-11.73,0.39,0.00
spotify:track:0P7HlSwSY8mJCWIk4yunb0,Weston Road Flows,['Drake'],44.00,"12,003,640.00",0.74,0.31,82.88,0.30,0.08,0.00,4.00,0.62,1.00,"253,533.00",-6.96,0.36,1.00
spotify:track:6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,['J. Cole'],78.00,"41,312,857.00",0.71,0.13,175.48,0.36,0.08,0.00,4.00,0.50,6.00,"239,320.00",-8.21,0.58,0.00
spotify:track:0iSWAT0EL8TwmzcgBjKMh6,What a Feeling,['One Direction'],60.00,"15,853,276.00",0.87,0.06,123.96,0.05,0.15,0.00,4.00,0.68,0.00,"200,533.00",-4.35,0.88,0.00
spotify:track:3JX0dOCIAiaR8MP3ryXWuM,What About Me (feat. Sosamann),"['Lil Wayne', 'Sosamann']",67.00,"19,569,251.00",0.44,0.12,118.09,0.04,0.03,0.00,4.00,0.78,10.00,"216,961.00",-6.57,0.22,1.00
spotify:track:0Qh38w01QRXK6KHIv0e3hb,What About Us,['P!nk'],76.00,"251,555,945.00",0.59,0.09,113.62,0.05,0.03,0.00,4.00,0.49,1.00,"269,600.00",-6.18,0.19,1.00
spotify:track:57nOpVSc3j9o03Cr928ZM4,what are you so afraid of,['XXXTENTACION'],76.00,"9,549,711.00",0.31,0.09,103.37,0.03,0.77,0.47,4.00,0.64,0.00,"150,769.00",-9.90,0.35,1.00
spotify:track:3h1EREJfCwyv6cG7CGak5d,What Christmas Means To Me,['Stevie Wonder'],64.00,"7,254,737.00",0.54,0.08,167.49,0.04,0.24,0.00,4.00,0.48,5.00,"147,227.00",-10.14,0.82,1.00
spotify:track:2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,['Ed Sheeran'],73.00,"96,973,016.00",0.49,0.26,115.09,0.04,0.25,0.00,4.00,0.84,1.00,"237,333.00",-5.69,0.90,0.00
spotify:track:0h4FK0CnlZ3oJnZ6quEk1P,What Do You Love,"['Seeb', 'Jacob Banks']",14.00,"12,604,589.00",0.90,0.36,96.03,0.07,0.17,0.00,4.00,0.54,11.00,"211,875.00",-2.75,0.39,1.00
spotify:track:3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,['Justin Bieber'],23.00,"767,171,936.00",0.57,0.08,125.02,0.10,0.59,0.00,4.00,0.85,5.00,"205,680.00",-8.12,0.79,0.00
spotify:track:5bldrrpdHrTeaWNT1Kp5xs,What Do You Mean? - Acoustic,['Justin Bieber'],16.00,"34,533,589.00",0.36,0.10,124.93,0.04,0.79,0.00,4.00,0.77,8.00,"203,800.00",-10.63,0.76,1.00
spotify:track:1YRjRHdl0aEtzHEn1uGi8k,What I Did for Love (feat. Emeli Sandé),"['David Guetta', 'Emeli Sandé']",58.00,"14,934,853.00",0.72,0.12,128.10,0.04,0.11,0.00,4.00,0.49,2.00,"207,200.00",-4.86,0.36,1.00
spotify:track:4kfm1uI9QGaoN9qm6CkAMn,What I've Done,['Linkin Park'],30.00,"10,621,836.00",0.93,0.14,120.12,0.03,0.01,0.00,4.00,0.62,5.00,"205,613.00",-5.29,0.29,1.00
