song_id,song_title,artist,popularity,total_no_streams,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:1LszjjoVwDDZcWUQbzeDLG,Explícale (feat. Bad Bunny),"['Yandel', 'Bad Bunny']",70,99033405,0.69,0.103,125.086,0.148,0.0583,0.0,4,0.808,1,223147,-4.151,0.64,1
spotify:track:4H7WNRErSbONkM06blBoGc,Stay,['Post Malone'],79,98985894,0.468,0.148,85.913,0.0274,0.414,0.0,4,0.479,5,204427,-5.396,0.35,1
spotify:track:7krbSH3rd8lhIZvuzTV3Bl,Naked,['James Arthur'],80,98819364,0.607,0.0631,101.966,0.0574,0.104,0.0,4,0.529,6,234107,-6.781,0.238,1
spotify:track:5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,['Juice WRLD'],87,98744420,0.67,0.114,130.032,0.311,0.186,0.0,4,0.736,10,169999,-6.702,0.845,1
spotify:track:1HbcclMpw0q2WDWpdGCKdS,Tenerife Sea,['Ed Sheeran'],71,98613738,0.346,0.105,121.876,0.0376,0.697,1.07e-05,4,0.53,8,241347,-10.497,0.359,1
spotify:track:0SaYeGhSXN0dDWstyNTQ56,Bella - Remix,"['Wolfine', 'Maluma']",71,98540698,0.476,0.103,93.987,0.0655,0.304,0.0,4,0.917,3,218360,-6.621,0.87,1
spotify:track:2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered,"['Queen', 'David Bowie']",81,97973684,0.712,0.103,113.805,0.0476,0.429,0.0,4,0.671,2,248440,-7.815,0.462,1
spotify:track:3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),"['Kris Kross Amsterdam', 'The Boy Next Door', 'Conor Maynard']",80,97962201,0.765,0.231,109.989,0.0621,0.151,0.0,4,0.734,7,163636,-5.562,0.518,1
spotify:track:3pWcj8hxj3fsb9TDAcMpEl,Somebody,"['The Chainsmokers', 'Drew Love']",24,97856504,0.616,0.0928,101.883,0.0328,0.186,0.0,4,0.532,10,223147,-7.074,0.292,0
spotify:track:0Szp49tpFasIjX04Mcsydp,Tu Foto,['Ozuna'],67,97515450,0.482,0.0894,175.907,0.0508,0.205,0.000194,4,0.735,7,193118,-9.21,0.795,1
spotify:track:3Q3myFA7q4Op95DOpHplaY,do re mi,['blackbear'],78,97386258,0.599,0.126,110.977,0.0465,0.00419,1.02e-05,3,0.742,8,212027,-6.256,0.154,1
spotify:track:7jjoaCQZ9QwpCF6aibDuCV,Hideaway,['Kiesza'],0,97212272,0.592,0.065,122.967,0.0472,0.0939,0.0126,4,0.861,7,251987,-6.956,0.202,0
spotify:track:2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,['Ed Sheeran'],73,96973016,0.492,0.262,115.092,0.038,0.251,0.0,4,0.838,1,237333,-5.69,0.895,0
spotify:track:3TRFq09DUgYj1mug6RRqJW,Lot to Learn,['Luke Christopher'],67,96688144,0.846,0.0666,82.232,0.195,0.0948,0.0,4,0.405,6,248337,-3.57,0.602,1
spotify:track:5EmCpD8tUj78VW3kgaEjME,Drunk in Love,"['Beyoncé', 'JAY Z']",52,96556083,0.621,0.181,140.03,0.0468,0.00969,0.00104,4,0.589,5,323480,-6.902,0.401,0
spotify:track:5InOp6q2vvx0fShv3bzFLZ,Know Yourself,['Drake'],67,96483912,0.41,0.341,114.812,0.2,0.19,0.0,4,0.735,11,275840,-8.735,0.164,0
spotify:track:3BY2mafsbsoKGqS380Xnuz,Te Quiero Pa´Mi,"['Don Omar', 'Zion & Lennox']",10,96399513,0.82,0.183,88.997,0.0623,0.125,2.1e-05,4,0.761,1,211627,-4.003,0.619,1
spotify:track:0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"['Kungs', ""Cookin' On 3 Burners""]",22,96311281,0.729,0.317,121.972,0.0394,0.08,3.1e-05,4,0.793,0,195547,-4.77,0.488,0
spotify:track:0PJIbOdMs3bd5AT8liULMQ,oui,['Jeremih'],73,96205176,0.703,0.113,119.749,0.0503,0.192,0.0,4,0.715,5,238320,-3.825,0.596,1
spotify:track:7dNwJbsT0sg1le5kVugGJb,Bubalu,"['Becky G', 'Prince Royce', 'DJ Luian', 'Mambo Kingz', 'Anuel Aa']",88,96165438,0.355,0.118,145.929,0.0895,0.616,0.0,4,0.8,6,228493,-10.47,0.253,0
spotify:track:2uIX8YMNjGMD7441kqyyNU,ocean eyes,['Billie Eilish'],71,95851379,0.37,0.0841,144.828,0.0361,0.819,0.0577,4,0.475,4,200560,-7.725,0.157,0
spotify:track:2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,['Eminem'],81,95735266,0.794,0.543,135.959,0.064,0.0193,0.0,4,0.749,0,269554,-5.063,0.46,1
spotify:track:7LEydI5NfjY6mZfKwYIptZ,Down,"['Fifth Harmony', 'Gucci Mane']",11,95651595,0.512,0.128,196.121,0.133,0.0162,7.04e-05,4,0.53,8,164985,-7.094,0.401,1
spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)","['Lil Baby', 'Gunna', 'Drake']",84,95283224,0.69,0.192,132.064,0.282,0.0716,0.0,4,0.757,1,194732,-5.327,0.914,0
spotify:track:29tc0GbW0pTSBZSCZF3NWk,Lean Wit Me,['Juice WRLD'],63,95215800,0.651,0.0896,163.935,0.156,0.0414,0.0,4,0.665,1,175755,-5.515,0.237,1
spotify:track:7bTwYGhBdSQ8vuXc76Xint,Ophelia,['The Lumineers'],12,95038648,0.58,0.0849,76.241,0.0286,0.605,0.000231,4,0.667,5,160097,-6.412,0.579,1
spotify:track:58IL315gMSTD37DOZPJ2hf,Shaky Shaky,['Daddy Yankee'],9,94564140,0.626,0.0631,88.007,0.292,0.076,0.0,4,0.899,6,234320,-4.228,0.873,0
spotify:track:3ip2477VESffCtFkPFT0ov,La Gozadera,"['Gente De Zona', 'Marc Anthony']",8,94485801,0.989,0.238,95.028,0.0494,0.178,0.0,4,0.617,9,203050,-1.727,0.893,0
spotify:track:2H8LPaY3NSjmOFMH2Rygnz,Running Out,"['Matoma', 'Astrid S']",59,94404825,0.682,0.132,94.999,0.0338,0.0856,0.00384,4,0.601,10,211200,-5.905,0.17,1
spotify:track:0todbbT9g5uQGbeFCiBf2F,imagine,['Ariana Grande'],89,94336059,0.474,0.106,62.484,0.039,0.374,0.0,3,0.714,8,212293,-4.993,0.376,1
spotify:track:7rC5Pl8rQSX4myONQHYPBK,Mob Ties,['Drake'],78,94167463,0.575,0.276,85.987,0.0678,0.0456,0.00124,4,0.755,4,205147,-8.393,0.49,0
spotify:track:0pSBuHjILhNEo55xK1zrRt,Rolex,['Ayo & Teo'],74,94084741,0.886,0.266,144.946,0.04,0.0837,0.0,4,0.804,1,238587,-2.512,0.789,1
spotify:track:7yotKA30dwTKNEGomV9ZsI,KOD,['J. Cole'],78,94012159,0.782,0.113,141.869,0.15,0.21,0.0,4,0.831,0,191437,-6.274,0.199,1
spotify:track:5274I4mUMnYczyeXkGDWZN,Fine China,"['Future', 'Juice WRLD']",85,93872289,0.542,0.126,166.111,0.323,0.0484,0.0,4,0.656,7,141587,-7.358,0.551,1
spotify:track:6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhene Aiko']",75,93669512,0.505,0.114,73.003,0.147,0.0317,0.000911,4,0.822,7,210200,-7.384,0.523,1
spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,1950,['King Princess'],82,93339639,0.535,0.162,71.912,0.107,0.648,4.7e-06,4,0.6,4,225133,-7.043,0.269,1
spotify:track:5ml7wqgv2ZZ5JJ6U8ZLon9,Superheroes,['The Script'],56,93167398,0.886,0.0762,167.029,0.0399,0.00233,0.0,4,0.492,3,243907,-4.109,0.653,1
spotify:track:5EId1m4DNwTf3at31w8bPJ,El Farsante,['Ozuna'],72,93009447,0.703,0.259,120.007,0.0611,0.2,0.0,4,0.735,6,233827,-4.249,0.323,1
spotify:track:38510fWvtOkrFjg2EDkJtT,Toothbrush,['DNCE'],4,92982324,0.777,0.425,104.458,0.177,0.119,0.0,4,0.495,7,231813,-5.764,0.812,1
spotify:track:7eWjKYlhZyM8kPz6JJ35aN,Dile Que Tu Me Quieres,['Ozuna'],0,92970831,0.658,0.0668,175.912,0.0821,0.119,0.0,4,0.733,1,226705,-7.303,0.82,1
spotify:track:0Wv5wuenRLI3BcwgT3HPIP,A Different Way (with Lauv),"['DJ Snake', 'Lauv']",16,92851548,0.765,0.152,104.987,0.0385,0.534,0.0,4,0.781,8,198286,-4.092,0.564,1
spotify:track:50PWlIBU7PlGGwzgN8TiFJ,Million Reasons,['Lady Gaga'],20,92282800,0.449,0.107,129.889,0.0451,0.477,0.0,4,0.668,0,205280,-7.897,0.154,1
spotify:track:2Vhd5uZB4brKHmM0MNxkZo,Raging (feat. Kodaline),"['Kygo', 'Kodaline']",60,92162832,0.689,0.207,99.904,0.094,0.0498,0.0,4,0.55,3,224487,-7.76,0.408,0
spotify:track:1wZqJM5FGDEl3FjHDxDyQd,Come and See Me (feat. Drake),"['PARTYNEXTDOOR', 'Drake']",73,91777120,0.347,0.087,84.987,0.0636,0.0511,2.43e-06,4,0.717,11,235477,-10.265,0.0589,0
spotify:track:2jt2WxXMCD4zjACthkJQVE,The Ringer,['Eminem'],79,91694733,0.551,0.192,118.552,0.291,0.0311,0.0,4,0.939,1,337941,-9.126,0.42,1
spotify:track:0wdKiSBUT7aZkXUIdJWcwC,2 Phones,['Kevin Gates'],69,91594498,0.681,0.189,121.918,0.358,0.157,0.0,4,0.895,7,240000,-5.267,0.554,0
spotify:track:4QfNOZN7vrQCQKK1ZJ3XPb,Heaven,['Julia Michaels'],21,91399040,0.379,0.083,199.756,0.0412,0.863,0.0,3,0.544,7,191813,-9.113,0.322,0
spotify:track:6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,['Queen'],73,91128749,0.676,0.239,110.232,0.0516,0.172,0.0,3,0.492,8,296493,-6.861,0.412,1
spotify:track:6MNGxu8MprKGkchUchkJsy,Machika,"['J Balvin', 'Jeon', 'Anitta']",13,90885626,0.833,0.171,212.117,0.39,0.0524,0.0,4,0.615,9,181733,-3.377,0.538,1
spotify:track:1h9P5WJwyvK8OB7O2YiXgp,Ibiza,"['Ozuna', 'Romeo Santos']",84,90787617,0.71,0.108,192.046,0.334,0.254,0.0,4,0.691,5,200747,-5.144,0.726,1
spotify:track:2u7mxWSeoqTXndK5e08jMp,Nowadays (feat. Landon Cube),"['Lil Skies', 'Landon Cube']",75,90586487,0.646,0.338,79.993,0.17,0.157,0.0,4,0.745,6,203908,-6.987,0.46,0
spotify:track:7xrA11O07xo57Bbg6p4hck,Body Say,['Demi Lovato'],63,90084120,0.74,0.248,87.01,0.0381,0.00589,1.53e-06,4,0.63,5,193893,-4.786,0.3,0
spotify:track:6Xs7OKt6i0Ddq8B4M5Dgvr,New Americana,['Halsey'],66,90038162,0.707,0.337,173.993,0.0428,0.0113,0.0,4,0.339,0,183808,-5.121,0.359,0
spotify:track:2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),"['Macklemore', 'Kesha']",73,89764609,0.51,0.112,122.964,0.0633,0.446,2.46e-05,4,0.712,8,240507,-8.162,0.268,1
spotify:track:2DnBQKrh8aodN4dBSdXAUh,Like I Can,['Sam Smith'],9,89712581,0.631,0.124,99.94,0.0395,0.356,2.64e-05,4,0.654,7,167066,-6.611,0.487,0
spotify:track:3Z3QhZAZpqwZa1phsbQ3JZ,Driving Home for Christmas,['Chris Rea'],72,89408625,0.661,0.211,180.225,0.0361,0.328,0.000317,4,0.497,9,240213,-9.047,0.894,1
spotify:track:55GiOwtxNajXVbpjjIzMnD,SWISH,['Tyga'],81,89386597,0.541,0.118,105.009,0.221,0.0831,0.0,4,0.884,11,194936,-5.608,0.274,1
spotify:track:4Y7XAxTANhu3lmnLAzhWJW,Fireball (feat. John Ryan),"['Pitbull', 'John Ryan']",62,89264410,0.933,0.0606,122.959,0.056,0.0908,8.53e-05,4,0.761,10,236200,-5.38,0.836,1
spotify:track:6oZDct1pcrRPMnNvP0OXea,Blurred Lines,"['Robin Thicke', 'T.I.', 'Pharrell Williams']",52,89153778,0.599,0.0759,119.993,0.0411,0.00334,7.93e-06,4,0.853,7,263827,-4.756,0.843,1
spotify:track:6UcTHiP25meOD9ox8Rspgx,Sing Me to Sleep,['Alan Walker'],13,89074497,0.607,0.289,176.112,0.0668,0.0125,1.52e-06,4,0.491,4,189333,-6.333,0.166,0
spotify:track:7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),['XXXTENTACION'],88,89032324,0.525,0.101,160.147,0.0441,0.653,0.918,4,0.735,6,157777,-2.939,0.369,0
spotify:track:7vqUr6K2Js9Paq4kdNSOm6,Here for You,"['Kygo', 'Ella Henderson']",63,88762576,0.772,0.147,105.005,0.0416,0.535,0.0153,4,0.68,10,244510,-5.995,0.376,1
spotify:track:2BrzlUj1u1CtvaJDGIKpsP,Make Me (Cry),"['Noah Cyrus', 'Labrinth']",69,88375386,0.471,0.0733,152.881,0.0577,0.592,0.00146,4,0.588,0,242081,-7.287,0.209,1
spotify:track:44KKhCyI0BGS6LvVyDqJtH,Esskeetit,['Lil Pump'],77,88119058,0.506,0.0933,139.974,0.161,0.022,0.0,4,0.932,11,181714,-7.755,0.696,1
spotify:track:2ANLarE8yHVsLWW21nj79M,You Was Right,['Lil Uzi Vert'],72,87935965,0.359,0.12,81.987,0.461,0.069,0.0,4,0.843,0,163944,-7.417,0.156,1
spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),"['Sam Smith', 'Normani']",93,87847001,0.52,0.222,102.998,0.0656,0.45,1.97e-06,4,0.741,8,171030,-7.513,0.347,1
spotify:track:5HDPtsnyb3maFmPL8LLUTG,New Man,['Ed Sheeran'],71,87573517,0.745,0.0595,94.026,0.145,0.0559,0.0,4,0.78,7,189280,-3.97,0.862,1
spotify:track:00vk0sEfb6mr2ehwSw0Uhn,Don't Be So Shy - Filatov & Karas Remix,"['Imany', 'Filatov & Karas']",56,87180720,0.849,0.397,119.981,0.0587,0.057,0.0103,4,0.773,8,192227,-8.345,0.913,0
spotify:track:6XBjCetHKdO5L9cwMDVffw,Hipócrita,"['Anuel Aa', 'Zion']",82,86807925,0.858,0.61,92.05,0.0471,0.303,0.0,4,0.79,2,192000,-2.78,0.79,1
spotify:track:5i50gKdLAjjIr7UxRT5IVy,Alguien Robo,"['Sebastian Yatra', 'Nacho', 'Wisin']",8,86804780,0.921,0.178,92.973,0.082,0.0897,0.0,4,0.745,0,223613,-2.674,0.651,1
spotify:track:2MHCiOohBZEQuLgDTPvSzF,Love On Me,"['Galantis', 'Hook N Sling']",66,86536413,0.906,0.145,124.146,0.0758,0.105,0.0,4,0.562,4,205920,-2.085,0.674,1
spotify:track:6c7D34787LOtPm8tzhsLgH,Rake It Up,"['Yo Gotti', 'Nicki Minaj']",6,86186200,0.444,0.137,149.953,0.344,0.022,0.0,4,0.91,1,276333,-8.126,0.53,0
spotify:track:7uYgVgRSgqluZclLS7wpp4,El Farsante - Remix,"['Ozuna', 'Romeo Santos']",77,86162174,0.742,0.316,119.966,0.0441,0.218,0.0,4,0.737,6,258000,-2.875,0.386,1
spotify:track:6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,['Michael Bublé'],62,86122703,0.465,0.0882,151.251,0.0428,0.865,0.0,4,0.647,7,119787,-8.308,0.699,1
spotify:track:44aN5xKL3kGHvQ5bXVk6B8,Ghost Town,['Adam Lambert'],64,86112191,0.736,0.174,119.955,0.046,0.186,1.92e-05,4,0.703,4,208330,-5.709,0.274,0
spotify:track:1nfyE13arjOuO54HH0zmqj,Esperándote,['Manuel Turizo'],76,86049012,0.648,0.191,186.125,0.128,0.425,0.0,4,0.697,7,199813,-7.123,0.313,1
spotify:track:5ArQzSBevAdXTxRY6Ulhbq,Mama Said,['Lukas Graham'],66,86005865,0.799,0.37,83.996,0.0703,0.0447,6.4e-05,4,0.712,7,206903,-4.564,0.591,0
spotify:track:2VdT56BGpdqNHUgOe1j5vc,Rich & Sad,['Post Malone'],78,85733606,0.59,0.0942,151.952,0.0569,0.186,0.0,4,0.601,2,206453,-5.001,0.274,1
spotify:track:083Qf6hn6sFL6xiOHlZUyn,I'll Be There,['Jess Glynne'],80,84912372,0.851,0.12,100.063,0.0409,0.0228,0.0,4,0.623,7,193924,-3.111,0.4,1
spotify:track:0wfbD5rAksdXUzRvMfM3x5,The One,['The Chainsmokers'],64,84866290,0.303,0.294,99.991,0.0284,0.238,8.09e-06,4,0.76,2,177573,-11.362,0.15,1
spotify:track:0yyZN5ASdrYu0XYWFzfxUu,3 A.M.,"['Jesse & Joy', 'Gente De Zona']",72,84802190,0.84,0.119,101.99,0.0879,0.0112,0.0,4,0.702,0,183573,-3.547,0.624,1
spotify:track:5Htb1uFQ1KrkFXlefS8oGj,Tell Me You Love Me,['Demi Lovato'],12,84724683,0.592,0.181,82.05,0.0566,0.0247,0.0,4,0.516,3,236987,-5.465,0.271,0
spotify:track:6XOYVSmNDjKUNMXooU4s4z,No Vacancy,['OneRepublic'],18,84687758,0.73,0.139,99.986,0.0607,0.0571,0.0,4,0.71,5,223190,-4.001,0.48,1
spotify:track:1snWlbcbgQpJfknoI30DWG,Darkside,"['Alan Walker', 'Au/Ra', 'Tomine Harket']",80,84503083,0.642,0.118,170.008,0.0502,0.164,0.0,4,0.425,4,211867,-5.06,0.112,0
spotify:track:5k31cAfP8yymw8v0AYQIjr,Best Day Of My Life,['American Authors'],13,84424318,0.901,0.0792,99.989,0.0353,0.0545,0.000285,4,0.672,2,194000,-2.415,0.507,1
spotify:track:1NJcg626wLln4pGHpiV7mf,lovely,"['Billie Eilish', 'Khalid']",62,84378942,0.296,0.095,115.284,0.0333,0.934,0.0,4,0.351,4,200186,-10.109,0.12,0
spotify:track:19RevBdb9MKUaBIvxSbGd4,I Want You To Know,"['Zedd', 'Selena Gomez']",9,84313695,0.846,0.145,129.998,0.0573,0.00537,6.62e-06,4,0.58,9,239999,-2.876,0.366,0
spotify:track:1WoOzgvz6CgH4pX6a1RKGp,My Way (feat. Monty),"['Fetty Wap', 'Monty']",66,84267431,0.741,0.147,128.077,0.0531,0.00419,0.0,4,0.748,6,213053,-3.103,0.537,1
spotify:track:6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,['J. Cole'],72,83893717,0.409,0.189,174.324,0.421,0.361,0.00012,4,0.653,9,264747,-11.446,0.187,1
spotify:track:7pJgjBf82BrUQ3z7HdQvW1,The Heart Wants What It Wants,['Selena Gomez'],10,83778275,0.786,0.142,83.048,0.0397,0.049,0.0,4,0.619,7,227360,-4.938,0.628,0
spotify:track:7taXf5odg9xCAZERYfyOkS,Feliz Navidad,['José Feliciano'],67,83771104,0.857,0.347,148.749,0.0442,0.534,0.0,4,0.485,2,182360,-7.059,0.963,1
spotify:track:63CSozvYUEudPp12679UVF,Don't Worry (with Ray Dalton) - Radio Edit,"['Madcon', 'Ray Dalton']",62,83351197,0.699,0.148,122.987,0.114,0.0726,1.38e-06,4,0.811,7,214789,-5.211,0.733,1
spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","['YG', '2 Chainz', 'Big Sean', 'Nicki Minaj']",82,83326373,0.346,0.0881,203.911,0.331,0.00552,0.0,4,0.745,1,237240,-7.709,0.112,1
spotify:track:2RlcBZiskvuupu6pG8bsNe,Trust Nobody,"['Cashmere Cat', 'Selena Gomez', 'Tory Lanez']",3,83109278,0.652,0.117,78.488,0.164,0.451,0.0,5,0.592,7,218987,-7.209,0.726,0
spotify:track:6i0NKfID7MlIoLOjdBxkaI,Jealous,['Nick Jonas'],0,83019971,0.697,0.471,93.022,0.147,0.0131,0.0,4,0.697,11,223120,-3.848,0.379,0
spotify:track:0MIcPSq9n2z5H8TAfEstri,Quiero Repetir,"['Ozuna', 'J Balvin']",73,82990060,0.753,0.0996,97.626,0.368,0.103,0.0,4,0.608,0,200987,-4.748,0.482,0
spotify:track:7Hz6LLOVxrojLPIHJJ1S0E,Have Yourself A Merry Little Christmas,['Sam Smith'],34,82934435,0.177,0.317,133.483,0.0436,0.954,0.0,1,0.426,5,170964,-9.429,0.317,1
spotify:track:4pYZLpX23Vx8rwDpJCpPTA,New Freezer (feat. Kendrick Lamar),"['Rich The Kid', 'Kendrick Lamar']",7,82740668,0.664,0.0734,140.012,0.341,0.0424,0.0,4,0.888,0,193173,-10.13,0.53,1
spotify:track:2Yl4OmDby9iitgNWZPwxkd,Be Careful,['Cardi B'],76,82662714,0.568,0.0952,152.279,0.411,0.0256,0.0,4,0.82,6,210787,-8.23,0.535,0
spotify:track:3VTNVsTTu05dmTsVFrmGpK,Fairytale of New York (feat. Kirsty MacColl),"['The Pogues', 'Kirsty MacColl']",70,81870804,0.651,0.241,118.501,0.0342,0.501,4.73e-05,4,0.319,2,272200,-6.335,0.474,1
spotify:track:14oOKFGuXu8DqvOe1W8vao,Bon Appétit,"['Katy Perry', 'Migos']",9,81830952,0.791,0.144,106.044,0.0626,0.115,6e-05,4,0.797,6,227292,-5.799,0.516,1
spotify:track:0B8B8cVRFIG1yznoQe7c9s,Setting Fires,"['The Chainsmokers', 'XYLØ']",53,81693912,0.717,0.261,105.05,0.0376,0.017,0.0,4,0.627,8,247427,-5.751,0.561,0
spotify:track:0PT7nlpo11hYYyfnBgtilT,Nasty Freestyle,['T-Wayne'],63,81177979,0.472,0.114,135.051,0.218,0.0577,0.0,4,0.779,11,142212,-7.116,0.412,1
spotify:track:2stPxcgjdSImK7Gizl8ZUN,The Man,['Aloe Blacc'],59,81148025,0.769,0.214,81.853,0.065,0.0331,0.0,4,0.308,11,254880,-7.256,0.488,0
spotify:track:3Ol2xnObFdKV9pmRD2t9x8,Look Back At It,['A Boogie Wit da Hoodie'],89,81076836,0.587,0.148,96.057,0.0413,0.407,0.0,4,0.791,3,179449,-5.075,0.536,0
spotify:track:7Fg342AJtNsIDdwCfX0paC,Let Me,['ZAYN'],62,80919256,0.567,0.0934,168.419,0.0515,0.239,6.04e-06,4,0.46,9,185703,-5.637,0.189,1
spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),['Ed Sheeran'],71,80802361,0.439,0.127,139.979,0.0269,0.424,0.0,4,0.617,9,280533,-5.63,0.242,1
spotify:track:4gmmRb6bZJffOOiww1JGTO,No Heart,"['21 Savage', 'Metro Boomin']",72,80592386,0.444,0.173,140.063,0.384,0.136,6.44e-05,4,0.906,4,235040,-8.692,0.678,0
spotify:track:0wbnC9AUenxp613TYaJsGK,Narcos,['Migos'],78,80243945,0.588,0.139,124.987,0.136,0.0146,0.0,4,0.936,7,255379,-6.948,0.238,0
spotify:track:0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),"['Meek Mill', 'Chris Brown', 'Nicki Minaj']",70,80240921,0.658,0.118,77.521,0.203,0.0242,0.0,4,0.589,11,223973,-5.288,0.251,0
spotify:track:57p8CBvPOxrvyCbn6ttl5r,Would You Ever,"['Skrillex', 'Poo Bear']",72,80090321,0.91,0.318,126.047,0.0566,0.0079,0.0,4,0.653,10,234286,-3.36,0.0921,1
spotify:track:3MSZpokwCtkv9BV0vS3uGr,Catch & Release - Deepend Remix,"['Matt Simons', 'Falco Van Den Aker', 'Bob Van Ratingen']",14,80050552,0.55,0.109,105.006,0.0451,0.488,0.00049,4,0.833,1,195573,-8.622,0.142,0
spotify:track:3cFsmM51N5zMAuu1nNY4Tw,No Lie,"['Sean Paul', 'Dua Lipa']",19,79930331,0.891,0.256,102.002,0.119,0.0437,0.0,4,0.741,7,221176,-2.824,0.449,1
spotify:track:3obgSF06ki98lYNLNq5vCB,Wasted (feat. Lil Uzi Vert),"['Juice WRLD', 'Lil Uzi Vert']",54,79812281,0.579,0.0952,144.994,0.202,0.0381,0.0,4,0.742,0,258475,-5.024,0.502,1
spotify:track:3kGfazcbVvVkuZunzlLgTD,Came Here for Love,"['Sigala', 'Ella Eyre']",73,79721822,0.868,0.122,124.994,0.0431,0.0313,0.0,4,0.708,6,202999,-3.287,0.72,1
spotify:track:5a5so8nqDGq75MI5WMbBtT,Anaconda,['Nicki Minaj'],2,79307690,0.632,0.204,130.018,0.146,0.0582,0.000106,4,0.948,2,260827,-5.463,0.742,1
spotify:track:7aXuop4Qambx5Oi3ynsKQr,I Don't Mind (feat. Juicy J),"['Usher', 'Juicy J']",69,79229143,0.464,0.0902,112.974,0.178,0.205,0.0,4,0.87,4,251989,-8.337,0.457,1
spotify:track:0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),"['Omarion', 'Chris Brown', 'Jhene Aiko']",68,79052344,0.676,0.208,97.448,0.0432,0.0697,0.0,4,0.733,10,226581,-5.655,0.701,0
spotify:track:7jslhIiELQkgW9IHeYNOWE,Big Rings,"['Drake', 'Future']",62,78444226,0.675,0.227,131.984,0.266,0.00196,0.0,4,0.776,8,217707,-6.224,0.271,0
spotify:track:0WCEaydwN65cvwaW8aqptF,History,['Olivia Holt'],11,78443777,0.63,0.113,100.977,0.0582,0.096,0.0,4,0.76,1,203992,-6.752,0.502,1
spotify:track:790MhTXPFrYkrqCKvpg4t1,Wanted You (feat. Lil Uzi Vert),"['NAV', 'Lil Uzi Vert']",74,78052917,0.718,0.241,146.885,0.0547,0.168,0.0,4,0.793,9,228080,-4.966,0.649,0
spotify:track:6u0EAxf1OJTLS7CvInuNd7,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),"['Anitta', 'Mc Zaac', 'Maejor', 'Tropkillaz', 'DJ Yuri Martins']",72,77959253,0.55,0.294,129.924,0.152,0.0227,4.52e-05,4,0.876,2,201532,-5.464,0.557,1
spotify:track:7vldwy3gdhmPRKWSCi8H61,The Feeling,"['Justin Bieber', 'Halsey']",11,77888247,0.809,0.0971,127.073,0.0619,0.0819,1.22e-06,4,0.525,1,244907,-6.185,0.21,0
spotify:track:0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","['Machine Gun Kelly', 'X Ambassadors', 'Bebe Rexha']",73,77861030,0.718,0.0537,82.034,0.213,0.00413,0.0,4,0.653,3,202805,-5.232,0.216,0
spotify:track:2D3z17LBMJ2HEHeBFFjTLi,Reggaeton,['J Balvin'],87,77548812,0.74,0.101,176.059,0.191,0.0165,9.94e-05,4,0.747,4,158800,-4.325,0.552,0
spotify:track:4YJmZfvlheSziXem8HBWrj,Still Here,['Drake'],61,77426523,0.436,0.635,133.942,0.176,0.0235,0.0,3,0.835,0,189853,-9.602,0.234,1
spotify:track:2XlHu0HcujBCkWMdIAvrqt,Blem,['Drake'],67,77207691,0.548,0.104,98.017,0.0497,0.0521,7.4e-06,4,0.724,7,216558,-8.062,0.392,0
spotify:track:18W92Zm1KjLCbUIszOhpkD,I Wanna Know (feat. Bea Miller),"['NOTD', 'Bea Miller']",77,77193068,0.725,0.123,119.927,0.0563,0.0253,0.0,4,0.661,6,197939,-4.859,0.605,1
spotify:track:5TqBAOIBe0bQA0spNdcG3k,For Free,"['DJ Khaled', 'Drake']",53,77173993,0.571,0.153,103.521,0.2,0.0173,1.11e-06,4,0.916,10,183695,-8.241,0.498,0
spotify:track:33NHr7lu7tCMjK05jUj1v0,Black Magic,['Little Mix'],18,77123968,0.898,0.313,111.996,0.0581,0.0322,0.0,4,0.777,4,211787,-4.461,0.866,1
